1,1,1
2,1,2
3,1,3
4,1,4
5,1,5
6,1,6
7,1,7
8,1,8
9,1,9
10,1,10
11,1,11
12,1,12
13,1,13
14,1,14
15,1,15
16,1,16
17,1,17
18,1,18
19,1,19
20,1,20
21,1,21
22,1,22
23,1,23
24,1,24
25,1,25
26,1,26
27,1,27
28,1,28
29,1,29
30,1,30
31,1,31
32,1,32
33,1,33
34,1,34
35,1,35
36,1,36
37,1,37
38,1,38
39,1,39
40,1,40
41,1,41
42,1,42
43,1,43
44,1,44
45,1,45
46,1,46
47,1,47
48,1,48
49,1,49
50,1,50
51,1,51
52,1,52
53,1,53
54,1,54
55,1,55
56,1,56
57,1,57
58,1,58
59,1,59
60,1,60
61,1,61
62,1,62
63,1,63
64,1,64
65,1,65
66,1,66
67,1,67
68,1,68
69,1,69
70,1,70
71,1,71
72,1,72
73,1,73
74,1,74
75,1,75
76,1,76
77,1,77
78,1,78
79,1,79
80,1,80
81,1,81
82,1,82
83,1,83
84,1,84
85,1,85
86,1,86
87,1,87
88,1,88
89,1,89
90,1,90
91,1,91
92,1,92
93,1,93
94,1,94
95,1,95
96,1,96
97,1,97
98,1,98
99,1,99
100,1,100
101,2,1
102,2,2
103,2,3
104,2,4
105,2,5
106,2,6
107,2,7
108,2,8
109,2,9
110,2,10
111,2,11
112,2,12
113,2,13
114,2,14
115,2,15
116,2,16
117,2,17
118,2,18
119,2,19
120,2,20
121,2,21
122,2,22
123,2,23
124,2,24
125,2,25
126,2,26
127,2,27
128,2,28
129,2,29
130,2,30
131,2,31
132,2,32
133,2,33
134,2,34
135,2,35
136,2,36
137,2,37
138,2,38
139,2,39
140,2,40
141,2,41
142,2,42
143,2,43
144,2,44
145,2,45
146,2,46
147,2,47
148,2,48
149,2,49
150,2,50
151,2,51
152,2,52
153,2,53
154,2,54
155,2,55
156,2,56
157,2,57
158,2,58
159,2,59
160,2,60
161,2,61
162,2,62
163,2,63
164,2,64
165,2,65
166,2,66
167,2,67
168,2,68
